asvID,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species
ASV_2565,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,NA,NA,NA,NA
ASV_2566,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chaetophorales,Chaetophorales_X,Chaetophora,Chaetophora_elegans
ASV_2567,Eukaryota,TSAR,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
ASV_2568,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Filosa-Granofilosea_X,Novel-Gran-6,Novel-Gran-6_X,Novel-Gran-6_X_sp.
ASV_2569,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2570,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Zygophlyctidales,Zygophlyctidaceae,Zygophlyctis,Zygophlyctis_melosirae
ASV_2571,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2572,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2573,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2574,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,NA,NA,NA,NA
ASV_2575,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Trebouxiophyceae,Prasiolales,Prasiolales_X,Pseudochlorella,Pseudochlorella_subsphaerica
ASV_2576,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pedinophyceae,Pedinomonadales,Pedinomonadaceae,Pedinomonas,NA
ASV_2577,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Monoblepharidales,NA,NA,NA
ASV_2578,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,NA,NA
ASV_2579,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,NA
ASV_2580,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Monosigidae_Group_O,Monosigidae_Group_O_X,Monosigidae_Group_O_X_sp.
ASV_2581,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_pyrenoidifera
ASV_2582,Eukaryota,TSAR,Rhizaria,Cercozoa,Novel-clade-10-12,Tremulida,Tremulidae,Tremula,Tremula_longifila
ASV_2583,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporomycetes_XX,Chlamydomyzium,Chlamydomyzium_sp.
ASV_2584,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_uralensis
ASV_2585,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_limnetica
ASV_2586,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Occidodiaptomus,NA
ASV_2587,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,NA,NA,NA,NA
ASV_2588,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,NA,NA,NA,NA
ASV_2589,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,NA,NA,NA
ASV_2590,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,NA,NA,NA,NA
ASV_2591,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Synurales,Synuraceae,Mallomonas,Mallomonas_caudata
ASV_2592,Eukaryota,TSAR,Stramenopiles,Gyrista,NA,NA,NA,NA,NA
ASV_2593,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Ulvophyceae,Ulotrichales,Ulotrichales_X,Trichosarcina,Trichosarcina_polymorpha
ASV_2594,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Cypridopsis,Cypridopsis_adusta
ASV_2595,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,sm27-lineage,sm27-lineage_X,sm27-lineage_X_sp.
ASV_2596,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2597,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Staurastrum,NA
ASV_2598,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Chytridiales,NA,NA,NA
ASV_2599,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12_X,MAST-12_X_sp.
ASV_2600,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,NA,NA,NA
ASV_2601,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Cypridopsis,NA
ASV_2602,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
ASV_2603,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,NA,NA
ASV_2604,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Colpodellida_CHR1,Colpodellida_CHR1_X,Colpodellida_CHR1_X_sp.
ASV_2605,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_uralensis
ASV_2606,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_inconspicua
ASV_2607,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,NA,NA,NA,NA,NA
ASV_2608,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Verticillium,Verticillium_albo-atrum
ASV_2609,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_kyoshii
ASV_2610,Eukaryota,TSAR,Rhizaria,Cercozoa,Novel-clade-10-12,Tremulida,Tremulidae,Tremula,NA
ASV_2611,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Darwinula,Darwinula_stevensoni
ASV_2612,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Glissomonadida_Clade-Y,Glissomonadida_Clade-Y_X,Glissomonadida_Clade-Y_X_sp.
ASV_2613,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,NA,NA
ASV_2614,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,NA,NA
ASV_2615,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus_hantzschii
ASV_2616,Eukaryota,TSAR,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
ASV_2617,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2618,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chromulinales,Chrysamoebaceae,Chrysamoeba,Chrysamoeba_tenera
ASV_2619,Eukaryota,Obazoa,Opisthokonta,Metazoa,NA,NA,NA,NA,NA
ASV_2620,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,NA,NA,NA
ASV_2621,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Monogenea,Monopisthocotylea,NA,NA
ASV_2622,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Monosigidae_Group_O,Monosigidae_Group_O_X,Monosigidae_Group_O_X_sp.
ASV_2623,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2624,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiales_X,Rhizophydiales_XX,Rhizophydiales_XX_sp.
ASV_2625,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Daphnia,NA
ASV_2626,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,NA
ASV_2627,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Carteria,Carteria_lunzensis
ASV_2628,Eukaryota,TSAR,Stramenopiles,NA,NA,NA,NA,NA,NA
ASV_2629,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_tobin
ASV_2630,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
ASV_2631,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Salpingoecidae_Group_C1,Salpingoecidae_Group_C1_X,Salpingoecidae_Group_C1_X_sp.
ASV_2632,Eukaryota,TSAR,NA,NA,NA,NA,NA,NA,NA
ASV_2633,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
ASV_2634,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2635,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,NA,NA,NA,NA
ASV_2636,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Arachnida,NA,NA
ASV_2637,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
ASV_2638,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA
ASV_2639,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,NA,NA,NA
ASV_2640,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12_X,MAST-12_X_sp.
ASV_2641,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,NA,NA,NA,NA
ASV_2642,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_tobin
ASV_2643,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Scolecobasidium,Scolecobasidium_sp.
ASV_2644,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA
ASV_2645,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2646,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2647,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Desmodesmus,Desmodesmus_pannonicus
ASV_2648,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Scuticociliatia_2_XX,Tardigrada_environmental
ASV_2649,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2650,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,Halophytophthora,NA
ASV_2651,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA
ASV_2652,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,NA,NA
ASV_2653,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Acrispumella,Acrispumella_sp.
ASV_2654,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA
ASV_2655,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA
ASV_2656,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Eucyclops,Eucyclops_serrulatus
ASV_2657,Eukaryota,Obazoa,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Chaetonotus,NA
ASV_2658,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Chydorus,Chydorus_sphaericus
ASV_2659,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH2,Alphamonadea_ALPH2_sp.
ASV_2660,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,NA,NA
ASV_2661,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,NA,NA
ASV_2662,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_limnetica
ASV_2663,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,NA,NA,NA
ASV_2664,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Closterium,Closterium_sp.
ASV_2665,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2666,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Pelagostrombidiidae,Pelagostrombidiidae_X,Pelagostrombidiidae_X_sp.
ASV_2667,Eukaryota,TSAR,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
ASV_2668,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Atractomorpha,Atractomorpha_echinata
ASV_2669,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2670,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2671,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Occidodiaptomus,NA
ASV_2672,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Pseudodendromonadales_XX,Pseudodendromonadales_XX_sp.
ASV_2673,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2674,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,NA,NA
ASV_2675,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Brachythecium,Brachythecium_rutabulum
ASV_2676,Eukaryota,Amoebozoa,Evosea,Evosea_X,Variosea,Variosea_X,Filamoebidae,Filamoeba,Filamoeba_sp.
ASV_2677,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,NA,NA
ASV_2678,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Spizellomycetales,Spizellomycetaceae,Triparticalcar,NA
ASV_2679,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,Ceratium_hirundinella
ASV_2680,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,NA,NA
ASV_2681,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Cypridopsis,Cypridopsis_adusta
ASV_2682,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,NA,NA,NA
ASV_2683,Eukaryota,TSAR,NA,NA,NA,NA,NA,NA,NA
ASV_2684,Eukaryota,TSAR,Alveolata,Chrompodellids,Colpodellidea,Colpodellida,Alphamonaceae,Alphamonadea_ALPH2,Alphamonadea_ALPH2_sp.
ASV_2685,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,NA,NA
ASV_2686,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Daphnia,Daphnia_magna
ASV_2687,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2688,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Chytridiales,Chytridiaceae,Allochytridium,Allochytridium_luteum
ASV_2689,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Bodomorphidae,Bodomorpha,Bodomorpha_sp.
ASV_2690,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
ASV_2691,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA
ASV_2692,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,NA
ASV_2693,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Cypridopsis,Cypridopsis_adusta
ASV_2694,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Occidodiaptomus,NA
ASV_2695,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2696,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12_X,MAST-12_X_sp.
ASV_2697,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2698,Eukaryota,Obazoa,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Chaetonotus,Chaetonotus_sp.
ASV_2699,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA
ASV_2700,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA
ASV_2701,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2702,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Goniomonadales,Goniomonadales_X,Goniomonas,Goniomonas_truncata
ASV_2703,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellatea_XX,Salpingoeca,Salpingoeca_macrocollata
ASV_2704,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Rhinocladiella,Rhinocladiella_sp.
ASV_2705,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2706,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Ceriodaphnia,Ceriodaphnia_dubia
ASV_2707,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chromulinales,Chrysamoebaceae,Chrysamoeba,Chrysamoeba_tenera
ASV_2708,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,NA,NA,NA
ASV_2709,Eukaryota,Obazoa,Opisthokonta,Ichthyosporea,Ichthyophonida,Ichthyophonidae,Amoebidianae,NA,NA
ASV_2710,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,NA
ASV_2711,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,NA,NA,NA,NA
ASV_2712,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-2,MAST-2A,MAST-2A_sp.
ASV_2713,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,NA,NA
ASV_2714,Eukaryota,TSAR,Stramenopiles,Gyrista,Pirsoniales,Pirsoniales_X,Pirsoniales_XX,Pirsonia,NA
ASV_2715,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Asulcocephalium,Asulcocephalium_miricentonis
ASV_2716,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_ovata
ASV_2717,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Spongomonadida,Spongomonadidae,Spongomonas,Spongomonas_minima
ASV_2718,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,NA,NA
ASV_2719,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,NA,NA,NA,NA
ASV_2720,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2721,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellatea_XX,Salpingoeca,Salpingoeca_macrocollata
ASV_2722,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2723,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
ASV_2724,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,NA,NA
ASV_2725,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,NA,NA,NA,NA
ASV_2726,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Closterium,Closterium_sp.
ASV_2727,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,NA,NA,NA,NA
ASV_2728,Eukaryota,Obazoa,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Chaetonotus,NA
ASV_2729,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,NA,NA,NA,NA
ASV_2730,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Spizellomycetales,NA,NA,NA
ASV_2731,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,NA,NA
ASV_2732,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
ASV_2733,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2734,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pseudopedinella,NA
ASV_2735,Eukaryota,TSAR,Stramenopiles,Gyrista,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,NA,NA
ASV_2736,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
ASV_2737,Eukaryota,Obazoa,Opisthokonta,Metazoa,NA,NA,NA,NA,NA
ASV_2738,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Amphitraemidae,Amphitrema,Amphitrema_wrightianum
ASV_2739,Eukaryota,Obazoa,Opisthokonta,Fungi,Opisthosporidia,Microsporida,Microsporida_X,Paramicrosporidium,Paramicrosporidium_saccamoebae
ASV_2740,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Vernalophrys,Vernalophrys_algivore
ASV_2741,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Tracheleuglypha,Tracheleuglypha_dentata
ASV_2742,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12_X,MAST-12_X_sp.
ASV_2743,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus_hantzschii
ASV_2744,Eukaryota,Obazoa,Opisthokonta,Fungi,NA,NA,NA,NA,NA
ASV_2745,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
ASV_2746,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Carteria,Carteria_lunzensis
ASV_2747,Eukaryota,Archaeplastida,Rhodophyta,Rhodophyta_X,Bangiophyceae,Cyanidiales,Cyanidiales_X,Cyanidiales_XX,Cyanidiales_XX_sp.
ASV_2748,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA
ASV_2749,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Filosa-Imbricatea_XX,Quadricilia,Quadricilia_rotundata
ASV_2750,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,NA
ASV_2751,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,NA,NA,NA,NA
ASV_2752,Eukaryota,TSAR,Stramenopiles,NA,NA,NA,NA,NA,NA
ASV_2753,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2754,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA
ASV_2755,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,NA,NA,NA
ASV_2756,Eukaryota,Obazoa,Opisthokonta,NA,NA,NA,NA,NA,NA
ASV_2757,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,OLIGO4,OLIGO4_X,OLIGO4_XX,OLIGO4_XX_sp.
ASV_2758,Eukaryota,Obazoa,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Catenaria,Catenaria_sp.
ASV_2759,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Chytridiales,Chytridiaceae,Chytriomyces,NA
ASV_2760,Eukaryota,Obazoa,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Chaetonotus,NA
ASV_2761,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,NA,NA
ASV_2762,Eukaryota,Obazoa,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,NA,NA
ASV_2763,Eukaryota,Obazoa,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,NA,NA
ASV_2764,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,NA,NA
ASV_2765,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium_chlorogonii
